,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale
2063,-1.0940225987048104,-1.0419083281011066,-1.0274355916645708,-0.94168981148642,-1.436902823536979,-0.7925192832614507,-0.4565287801888923,-0.23704945210704445,0.5972629640847473,-0.02597587646435805,0.6402672218286197,-0.07524105632823351,0.26069139050754636,-0.15643059423160802,0.0662590783939469,-0.11183007627452916,0.31866335963443193,1.0931239308113532,-0.4600462368985205,-0.7752202363433439,-0.15851033679984258,-0.38593761571626506
2064,-1.0990464741202044,-1.0470319001942825,-1.0461164334412871,-0.9072522313855047,-1.4390090706393732,-0.795363695803263,-0.48035487098892243,-0.2224180925229123,0.6959962654883575,0.037527194936688886,0.6397187722635437,-0.10063551993184743,0.23372924990567268,-0.17858419772010894,0.05488394437318352,-0.13984400335505315,0.30942613965144505,1.0931239308113532,-0.4818940205278168,-0.7945927107974057,-0.17694821117792878,-0.38593761571626506
2065,-1.1713902801018723,-1.120811338336015,-1.0921848620072478,-1.0329240770037709,-1.434608891049223,-0.9377564282831694,-0.4979788156803238,-0.24973979169596844,0.65091635476346,0.0157524187392408,0.7066746835415594,-0.032989457479055996,0.20500042859223075,-0.11791405671167426,0.05257075578622529,-0.1663935940108747,0.30942613965144505,1.0931239308113532,-0.49937224743125397,-0.7945927107974057,-0.18616714836697196,-0.38593761571626506
2066,-1.238710210668147,-1.1894672043845718,-1.151125111188903,-1.0777435746351092,-1.4760247994190732,-1.0115248917046629,-0.543425300170143,-0.3072210104148217,0.6102614659502085,-0.04949972764870414,0.7235545597229693,0.0075378453746124605,0.26722486077496943,-0.13412883038106083,0.09101376024725417,-0.15941317354104007,0.2853491261753021,1.0931239308113532,-0.47752446380195757,-0.8139651852514674,-0.16772927398888568,-0.38593761571626506
2067,-1.2186147090065724,-1.1689729160118685,-1.151125111188903,-1.1096489797286042,-1.4587994518291958,-1.0115248917046629,-0.5587686588563026,-0.2837690662955032,0.5783183390255113,-0.08024637125359872,0.7417733745432039,0.0199974873756797,0.2804536741386027,-0.11878489781117899,0.17945251638180434,-0.16608523871781872,0.3373614311474763,1.144494855066162,-0.5190352526976207,-0.852710134159591,-0.20460502274505815,-0.46006658441468146
2068,-1.223638584421966,-1.1740964881050442,-1.1693873430850337,-1.1450994298324875,-1.53226785323251,-1.0101927111259443,-0.5733130265867509,-0.3005502897983785,0.5797702993402706,-0.0817911075552161,0.7229988117598152,0.05586601981002144,0.31853647950016056,-0.07917598221304968,0.2199933843606906,-0.1209248925145302,0.39617596745100014,1.231106100187403,-0.47752446380195757,-0.8139651852514674,-0.20460502274505815,-0.41064727194907047
2069,-1.1934953319296042,-1.143355055545989,-1.1189494042014447,-1.1442131685798904,-1.5471784144029244,-0.9571206558290742,-0.549948003372351,-0.29308719076617007,0.6430112374942168,-0.041818572489364964,0.7379659326686601,0.04203387717850105,0.2711955738001244,-0.08953841300155603,0.22643572669286835,-0.11349465384728485,0.3441636624788263,1.231106100187403,-0.5386982579639875,-0.852710134159591,-0.2506997086902737,-0.48477624064748687
2070,-1.1784237056834235,-1.1279843392664615,-1.1375024727409782,-1.2257492038188222,-1.6274243436109723,-0.9284491910117177,-0.5573663699156047,-0.26988708784876153,0.6423659217987683,-0.05255867260613692,0.7034101659392624,0.04203387717850105,0.2711955738001244,-0.08953841300155603,0.1364120587038118,-0.14110057109908458,0.3441636624788263,1.231106100187403,-0.5386982579639875,-0.852710134159591,-0.2506997086902737,-0.48477624064748687
2071,-1.168375954852636,-1.1177371950801098,-1.1375024727409782,-1.2310667713344046,-1.6537837132884599,-0.9281882110546525,-0.5573663699156047,-0.26988708784876153,0.6423659217987683,-0.05255867260613692,0.701760259720196,0.04203387717850105,0.2711955738001244,-0.08953841300155603,0.1124589211136104,-0.17876870228762085,0.3441636624788263,1.231106100187403,-0.5386982579639875,-0.852710134159591,-0.2506997086902737,-0.48477624064748687
2072,-1.1884714565142107,-1.138231483452813,-1.1375024727409782,-1.2310667713344046,-1.649800612332447,-0.9608343848721439,-0.5573663699156047,-0.26988708784876153,0.6423659217987683,-0.05255867260613692,0.7550524594055761,0.04203387717850105,0.2711955738001244,-0.08953841300155603,0.03448617217624093,-0.31612129184632276,0.3441636624788263,1.231106100187403,-0.5386982579639875,-0.852710134159591,-0.2506997086902737,-0.48477624064748687
2073,-1.2256481345881236,-1.1761459169423145,-1.204866909010137,-1.2682897439434822,-1.672197734985629,-1.0181773145068571,-1.1179856702934896,-0.32206121392248865,0.5436326203951587,-0.18270424649137318,0.7948676837047438,0.04278361143567765,0.271991591419223,-0.07923276500642588,0.04324872645961343,-0.31556896884965974,0.319177764428171,1.1747703687925204,-0.5157580851532262,-0.852710134159591,-0.2506997086902737,-0.46006658441468146
2074,-1.2457436362496979,-1.1966402053150182,-1.2285214600635488,-1.2775954870957513,-1.7000585877460115,-1.0438151448092208,-1.1704406696589362,-0.3635413026175535,0.5479885013394357,-0.17304076425803117,0.7873002030580039,0.03384198909469334,0.2624979757032303,-0.0906983418401401,0.06068180332214164,-0.3265017745225029,0.24265986025414174,1.1747703687925204,-0.5277743661493393,-0.8720826086136529,-0.2691375830683599,-0.5341955531130979
2075,-1.2507675116650916,-1.201763777408194,-1.2285214600635488,-1.2437909507466913,-1.6717598024197846,-1.0438151448092208,-1.1916830274660475,-0.37596751606788903,0.5363728188213637,-0.18518283978916644,0.7739325546834904,0.013942260608745356,0.24136977682680724,-0.11449512851466143,-0.02856186111318788,-0.34615018811488973,0.20732445779131947,1.1747703687925204,-0.5441602038713116,-0.8914550830677148,-0.2875754574464461,-0.5589052093459033
2076,-1.2507675116650916,-1.201763777408194,-1.2285214600635488,-1.237143991352213,-1.6648988588882234,-1.0438151448092208,-1.1916830274660475,-0.3968519084213942,0.5363728188213637,-0.18518283978916644,0.7766055720753197,0.013942260608745356,0.24136977682680724,-0.11449512851466143,-0.02730366693519239,-0.34615018811488973,0.20732445779131947,1.1747703687925204,-0.5441602038713116,-0.8914550830677148,-0.2875754574464461,-0.5589052093459033
2077,-1.281915539240532,-1.2335299243858844,-1.274649345417061,-1.2908237719085154,-1.6903615095023155,-1.069963657355805,-1.2113830434105124,-0.4310900269444641,0.5015257712671484,-0.2013688411510575,0.7572795265764289,0.04155864591739436,0.27069100507678506,-0.040189686769671835,-0.07980652689613452,-0.3492524670070301,0.24410270607569173,1.257694325030641,-0.5223124202420152,-0.8333376597055292,-0.2599186458793168,-0.5341955531130979
2078,-1.311054016649815,-1.2632466425263045,-1.3303085510356611,-1.235343817495938,-1.682874948019548,-1.0209902504558799,-1.2262197764970197,-0.47416101493939894,0.5015257712671484,-0.2013688411510575,0.785591332407392,0.06463414998945478,0.29519102976568856,-0.014319856233978412,-0.0784663664689172,-0.3334011921222797,0.24410270607569173,1.257694325030641,-0.504834193338578,-0.8139651852514674,-0.2599186458793168,-0.5341955531130979
2079,-1.3281351930621532,-1.2806667876431026,-1.3303085510356611,-1.2548415650530738,-1.723289867667468,-1.0209902504558799,-1.263554775474827,-0.47890300049731244,0.5015257712671484,-0.2013688411510575,0.7871909552403771,0.06941744881028294,0.30026961608123454,0.0028402505584988803,-0.05451515645897349,-0.3064900097336626,0.24410270607569173,1.257694325030641,-0.49937224743125397,-0.7945927107974057,-0.2599186458793168,-0.5341955531130979
2080,-1.3160778920652085,-1.2683702146194806,-1.3303085510356611,-1.250853389416387,-1.6992452844094432,-1.0209902504558799,-1.2461940532079092,-0.4635468296491469,0.5015257712671484,-0.2013688411510575,0.765205219912789,0.07784261168096408,0.30921488972271693,0.017554922012300654,-0.06461445689176647,-0.29397599669789937,0.24528465479584027,1.211095085004443,-0.48844835561660577,-0.7752202363433439,-0.2506997086902737,-0.5341955531130979
2081,-1.288948964822083,-1.2407029253163306,-1.2807553748873037,-1.2552846956793722,-1.6871500040194567,-0.9746650401229426,-1.2219124514175217,-0.41889722729102064,0.4756808776644388,-0.21387780996140054,0.7330771711858646,0.02880873803732303,0.2758548750766107,-0.0653880594866824,-0.08139493197720368,-0.324432440946809,0.20188938180005517,1.0788743152804086,-0.547437371415706,-0.9302000319758383,-0.2967943946354892,-0.5836148655787087
2082,-1.304020591068264,-1.2560736415958584,-1.3044099259407156,-1.2712373982261198,-1.6813943188683595,-1.0009970691481587,-1.242298695296645,-0.44358380754653154,0.4756808776644388,-0.21387780996140054,0.7386304958827824,0.022822477829447164,0.26949906493139536,-0.0653880594866824,-0.0867637659021682,-0.3409705162228333,0.30892982616955295,1.0386502857603306,-0.5605460415932839,-0.9495725064299001,-0.3060133318245323,-0.48477624064748687
2083,-1.3160778920652088,-1.2683702146194806,-1.3044099259407156,-1.2871901007728672,-1.6684440272783914,-1.0005638503823717,-1.242298695296645,-0.46827038780204255,0.4756808776644388,-0.21387780996140054,0.732712921455109,0.01664726583823141,0.26294263843810883,-0.0653880594866824,-0.10291251141865455,-0.32244135115900674,0.2760343556182247,0.9644808326820052,-0.566007987500608,-0.9495725064299001,-0.3060133318245323,-0.5094858968802922
2084,-1.3160778920652088,-1.2683702146194806,-1.3044099259407156,-1.2871901007728672,-1.6610408815224516,-1.0005638503823717,-1.242298695296645,-0.46827038780204255,0.4756808776644388,-0.21387780996140054,0.7343602005803963,0.01664726583823141,0.26294263843810883,-0.0653880594866824,-0.0916741340906285,-0.33079439643250796,0.2760343556182247,0.9644808326820052,-0.566007987500608,-0.9495725064299001,-0.3060133318245323,-0.5094858968802922
2085,-1.3160778920652088,-1.2683702146194806,-1.3044099259407156,-1.3004840195618235,-1.6451084776984004,-1.0005638503823717,-1.242298695296645,-0.46827038780204255,0.4454801031174523,-0.23716059282553414,0.7305255495890807,0.08779008236120814,0.33847731606889886,0.008011028317795479,-0.05294226942428718,-0.28921185372446045,0.3850232852350178,0.9644808326820052,-0.5277743661493393,-0.9108275575217766,-0.2691375830683599,-0.46006658441468146
2086,-1.3170826671482876,-1.2693949290381157,-1.3044099259407156,-1.2700979194727806,-1.5946002551043537,-1.0495372572822967,-1.242298695296645,-0.45291421695387696,0.42947627387033105,-0.26490585146052814,0.7035129279330591,0.15190384126697787,0.4065490111089939,0.08468050643489054,-0.036408736850719166,-0.21725881369666927,0.4656003956536745,1.1303287738839507,-0.49500269070539477,-0.8720826086136529,-0.23226183431218744,-0.41064727194907047
2087,-1.3371781688098618,-1.2693949290381157,-1.3380921440752953,-1.2435100818948683,-1.5783341883729927,-1.0495372572822967,-1.242298695296645,-0.45291421695387696,0.42947627387033105,-0.26490585146052814,0.7067204766394891,0.16801340430643188,0.4500421766729198,0.11605391784101396,-0.05932457993514294,-0.2577991072065472,0.5685795061383486,1.2270734134331784,-0.4818940205278168,-0.8914550830677148,-0.23226183431218744,-0.3118086470178488
2088,-1.3211017674806023,-1.2529994983399528,-1.3380921440752953,-1.3020033245662757,-1.6324084332889146,-1.0495372572822967,-1.221056337489534,-0.42822763669836594,0.400437067575152,-0.2788815985536622,0.6940289048504131,0.16399101257216603,0.44577147053838817,0.11265209827047326,-0.059751190357272034,-0.28418613321393194,0.5635282080250762,1.2270734134331784,-0.5190352526976207,-0.9495725064299001,-0.278356520257403,-0.38593761571626506
2089,-1.3211017674806023,-1.2529994983399528,-1.3380921440752953,-1.2895956670299165,-1.6249010178744403,-1.0495372572822967,-1.221056337489534,-0.42822763669836594,0.400437067575152,-0.2788815985536622,0.6940289048504131,0.16159936316175197,0.44323217738061516,0.10979208075772885,-0.034843021850023144,-0.2753916297282125,0.5805153510518724,1.2270734134331784,-0.5354210904195931,-0.9689449808839619,-0.2967943946354892,-0.38593761571626506
2090,-1.3211017674806023,-1.2529994983399528,-1.3380921440752953,-1.2975720183032902,-1.6493001179714817,-1.0495372572822967,-1.221056337489534,-0.42822763669836594,0.400437067575152,-0.2788815985536622,0.6968468554254545,0.13209123100245362,0.4119024190287023,0.02839454705652967,-0.16815529271598606,-0.32693849467807584,0.5662329355882707,1.0453961153061195,-0.5365134796010579,-1.0076899297920854,-0.3336701433916617,-0.38593761571626506
2091,-1.3351686186437046,-1.287839788573549,-1.3119914092125995,-1.332933842281914,-1.6887349028291787,-1.0495372572822967,-1.2577727764038156,-0.46341783781402224,0.3694619141936266,-0.2813213334612293,0.6655107357370699,0.11126831627748816,0.3897940428362061,-0.004562347524083033,-0.07983332948949348,-0.33807808292143976,0.5336082104369758,0.9718371121744698,-0.5736547117708617,-1.065807353154271,-0.3797648293368771,-0.435356928181876
2092,-1.3351686186437046,-1.287839788573549,-1.3119914092125995,-1.332933842281914,-1.7006216439020967,-1.0495372572822967,-1.2577727764038156,-0.46341783781402224,0.3694619141936266,-0.2813213334612293,0.6682037900620386,0.07687770072633252,0.35328039063434247,-0.04036903819982933,-0.12329223613277983,-0.3065781787877553,0.4544333677918189,0.9105937090657963,-0.6118883331221304,-1.1045523020623946,-0.3797648293368771,-0.5094858968802922
2093,-1.337178168809862,-1.2898892174108192,-1.2759789533212174,-1.3446324908161953,-1.6855442512780274,-1.0749261446171101,-1.2817097983770824,-0.5146030264851276,0.3501024433301743,-0.30459115900987827,0.6764945451797596,0.026909237459285144,0.30022722308982447,-0.11179904665013746,-0.13159701061113335,-0.38350132203819953,0.400380592169863,0.8428865628296842,-0.6391980626587509,-1.1432972509705182,-0.3982027037149634,-0.5341955531130979
2094,-1.3120587917328939,-1.26427135694494,-1.2325868191613636,-1.3233622207538653,-1.620521692215997,-1.1004857038634261,-1.2724141363868804,-0.4899164462296167,0.37914164962535335,-0.2794281291406874,0.6735455489750511,-0.008383254734641197,0.26275601867392345,-0.09175961121873674,-0.144685618912428,-0.3874276276671223,0.3310824591603814,0.83114246069806,-0.6118883331221304,-1.1045523020623946,-0.4074216409040065,-0.5589052093459033
2095,-1.3321542933944683,-1.26427135694494,-1.2586875540240592,-1.3818554634252727,-1.6609783197273307,-1.073459476115358,-1.2724141363868804,-0.5108008385831219,0.37914164962535335,-0.2794281291406874,0.6735455489750511,-0.009736210806112443,0.25089850284143417,-0.08714412593519112,-0.18016492437246812,-0.35187025512330206,0.3336967263422359,0.8005551782828748,-0.6195350573923842,-1.065807353154271,-0.4258595152820927,-0.5341955531130979
2096,-1.3301447432283109,-1.2724690722940213,-1.2586875540240592,-1.3579264096051515,-1.6189367934062746,-1.0737204560724232,-1.2957791596012802,-0.5366913426331289,0.3384867608121024,-0.30197625435181885,0.6721318641872163,-0.009736210806112443,0.25089850284143417,-0.08714412593519112,-0.2354080037190432,-0.3990665169125964,0.30520841401992616,0.8005551782828748,-0.6195350573923842,-1.065807353154271,-0.4258595152820927,-0.5589052093459033
2097,-1.3462211445575702,-1.2888645029921841,-1.2586875540240592,-1.363243977120734,-1.6408542756301983,-1.0737204560724232,-1.305972281540842,-0.5505917484848885,0.3384867608121024,-0.30197625435181885,0.670519228668971,-0.009736210806112443,0.25089850284143417,-0.08714412593519112,-0.23083809357334328,-0.4201733266291589,0.30520841401992616,0.8005551782828748,-0.6195350573923842,-1.065807353154271,-0.4258595152820927,-0.5589052093459033
2098,-1.3361733937267832,-1.2786173588058323,-1.2586875540240592,-1.3192854189919188,-1.6408959834936119,-1.0483944418731093,-1.2974578381307016,-0.5310464142293434,0.3617181258482457,-0.29250749311946644,0.6720123667954979,0.026104224530955747,0.28895147658697434,-0.08714412593519112,-0.20249636839079815,-0.39835630484798484,0.3783578547980912,0.8005551782828748,-0.5900405494928341,-1.065807353154271,-0.4074216409040065,-0.5341955531130979
2099,-1.3361733937267832,-1.2786173588058323,-1.2586875540240592,-1.3241598558812027,-1.7043753516093336,-1.0483944418731093,-1.3178440820098252,-0.5557329944848542,0.34364928637569003,-0.3009002345663726,0.6710226164832427,0.026104224530955747,0.28895147658697434,-0.08714412593519112,-0.2037716698435801,-0.3620169672177854,0.4151361030824634,0.8005551782828748,-0.5900405494928341,-1.065807353154271,-0.4074216409040065,-0.5094858968802922
2100,-1.3864121478807192,-1.3093587913648874,-1.3207334868652878,-1.2849427954537818,-1.7241448788674496,-1.099513560365741,-1.3532983061537336,-0.5908617709171178,0.27911771683084713,-0.3597781798973493,0.6560997160476895,0.05799288014761091,0.32280871530489036,-0.08714412593519112,-0.1971504419116404,-0.3300883584505859,0.4151361030824634,0.8005551782828748,-0.5681927658635376,-1.065807353154271,-0.3889837665259203,-0.5094858968802922
2101,-1.3492354698068065,-1.271444357875386,-1.2751557701667684,-1.251914792773664,-1.7812220899491613,-1.030979359729429,-1.3532983061537336,-0.6352533896049948,0.30234908186699044,-0.35351798638641674,0.561601398787922,0.037057296732240376,0.30058071504316614,-0.08714412593519112,-0.1606179196612524,-0.3172198793409875,0.3720489811850081,0.8005551782828748,-0.5955024954001582,-1.065807353154271,-0.4074216409040065,-0.5589052093459033
2102,-1.3492354698068065,-1.271444357875386,-1.2751557701667684,-1.2851495897460545,-1.8074563360364075,-1.030979359729429,-1.3532983061537336,-0.6352533896049948,0.30234908186699044,-0.35351798638641674,0.5641068563451049,0.03733346058532687,0.30087392732566587,-0.08466727816302669,-0.14313974972439863,-0.295953508897147,0.3720489811850081,0.8005551782828748,-0.5845786035855101,-1.0464348787002091,-0.4166405780930496,-0.5589052093459033
2103,-1.3492354698068065,-1.271444357875386,-1.2751557701667684,-1.3099649048187727,-1.819426492836153,-1.030979359729429,-1.3532983061537336,-0.6352533896049948,0.30234908186699044,-0.35351798638641674,0.5625135665666459,0.01341696648118608,0.2754809957479357,-0.10611741165362336,-0.0014200197190160388,-0.2327896078483176,0.3720489811850081,0.8005551782828748,-0.6064263872148064,-1.065807353154271,-0.4442973896601789,-0.5589052093459033
2104,-1.347225919640649,-1.2693949290381157,-1.2610014766893858,-1.2780594997252779,-1.8007413700267947,-1.0328068121280438,-1.3054242622072003,-0.5844490339709238,0.2525675853609688,-0.3631695735476933,0.543917809531625,0.01341696648118608,0.2754809957479357,-0.10611741165362336,-0.10243579615201172,-0.24249031447949748,0.3986144673459791,0.7406579478649482,-0.6064263872148064,-1.065807353154271,-0.46273526403826515,-0.5341955531130979
2105,-1.3422020442252556,-1.26427135694494,-1.2610014766893858,-1.2603342746733361,-1.7717335510225343,-1.0328068121280438,-1.2826345909734245,-0.5777967407594986,0.24869569118827778,-0.3668870989013471,0.5879335204783694,-0.039040888124380196,0.21978475921287283,-0.17710450916756434,-0.08326057225261942,-0.23623945004324348,0.3299853179236389,0.5859197303360889,-0.6173502790294546,-1.0851798276083329,-0.4442973896601789,-0.5341955531130979
